Rating,TrainID,Segmentation,Goal,HealthLimit,Tire,Time,Quant,Type,BodyPart,Equipment,Level
5,14,2,0,0,2,27,2,4,1,1,2
5,14,2,0,6,0,90,10,4,1,1,2
1,14,2,0,8,0,58,6,4,1,1,2
5,14,2,1,5,5,18,2,4,1,1,2
10,14,1,2,5,3,119,9,4,1,1,2
7,14,2,1,0,4,24,2,4,1,1,2
3,14,0,1,0,3,94,9,4,1,1,2
10,14,2,0,0,5,19,1,4,1,1,2
10,14,1,0,10,2,20,1,4,1,1,2
5,14,1,2,0,3,71,3,4,1,1,2
9,14,1,1,0,1,86,3,4,1,1,2
9,14,0,1,0,5,7,2,4,1,1,2
10,14,1,1,0,0,23,1,4,1,1,2
1,14,2,2,0,5,56,4,4,1,1,2
5,14,1,0,0,2,15,3,4,1,1,2
4,14,2,1,0,3,112,6,4,1,1,2
5,14,1,2,0,4,22,1,4,1,1,2
7,14,0,0,0,2,81,5,4,1,1,2
6,14,1,2,0,3,39,0,4,1,1,2
4,14,1,0,0,5,88,6,4,1,1,2
3,14,1,2,0,1,32,1,4,1,1,2
9,14,1,2,0,0,12,0,4,1,1,2
5,15,1,1,0,2,60,5,4,1,1,2
6,15,1,2,0,4,80,4,4,1,1,2
2,15,2,0,0,1,38,3,4,1,1,2
8,15,2,2,0,1,56,5,4,1,1,2
1,15,2,2,0,3,90,10,4,1,1,2
10,15,0,0,0,4,99,6,4,1,1,2
3,15,1,2,0,0,77,5,4,1,1,2
6,15,0,2,0,1,0,9,4,1,1,2
7,15,2,0,0,4,46,3,4,1,1,2
8,15,0,2,0,4,102,10,4,1,1,2
10,15,2,0,0,0,72,6,4,1,1,2
1,15,1,2,11,0,17,1,4,1,1,2
9,15,1,2,0,4,17,0,4,1,1,2
5,15,2,0,0,5,44,0,4,1,1,2
5,15,1,1,2,2,5,2,4,1,1,2
10,15,2,0,0,5,48,2,4,1,1,2
7,15,1,1,0,1,102,8,4,1,1,2
6,15,2,2,7,5,87,3,4,1,1,2
10,15,2,0,0,0,116,9,4,1,1,2
8,15,2,0,1,4,93,9,4,1,1,2
10,15,2,2,0,1,120,7,4,1,1,2
3,15,1,2,0,1,17,1,4,1,1,2
2,15,0,2,0,3,84,6,4,1,1,2
5,15,0,1,0,3,24,2,4,1,1,2
8,15,1,0,0,2,31,1,4,1,1,2
2,15,0,0,0,4,60,5,4,1,1,2
6,15,1,0,0,1,76,5,4,1,1,2
9,15,1,1,0,0,30,1,4,1,1,2
7,15,0,0,0,5,21,1,4,1,1,2
8,15,0,0,0,1,36,2,4,1,1,2
8,15,2,2,0,5,68,3,4,1,1,2
5,15,0,0,0,4,67,4,4,1,1,2
10,15,2,0,0,4,20,3,4,1,1,2
1,15,1,1,0,5,85,4,4,1,1,2
7,15,2,0,16,2,117,8,4,1,1,2
10,15,1,0,0,5,23,1,4,1,1,2
9,15,2,0,0,3,12,2,4,1,1,2
1,15,2,0,0,5,118,8,4,1,1,2
10,15,0,0,0,0,45,0,4,1,1,2
10,15,1,0,0,3,106,8,4,1,1,2
3,16,0,1,0,5,18,3,4,1,1,2
8,16,2,1,0,4,21,0,4,1,1,2
8,16,1,2,0,3,107,8,4,1,1,2
4,16,0,1,0,5,115,9,4,1,1,2
8,16,1,0,0,3,0,9,4,1,1,2
5,16,0,0,15,1,9,2,4,1,1,2
9,16,1,1,0,2,99,7,4,1,1,2
1,16,2,2,0,3,32,1,4,1,1,2
3,16,2,2,0,2,17,1,4,1,1,2
1,16,0,2,0,0,96,9,4,1,1,2
1,16,2,0,0,4,88,6,4,1,1,2
3,16,0,1,0,1,104,7,4,1,1,2
3,16,2,2,0,5,41,3,4,1,1,2
3,16,0,2,12,4,10,1,4,1,1,2
7,16,2,1,0,4,72,5,4,1,1,2
3,16,2,1,0,1,20,1,4,1,1,2
9,16,1,1,3,0,45,3,4,1,1,2
3,16,0,2,0,0,66,4,4,1,1,2
9,16,2,1,7,4,54,4,4,1,1,2
1,16,2,1,0,2,91,8,4,1,1,2
3,16,0,2,0,2,58,6,4,1,1,2
10,16,2,2,0,3,108,9,4,1,1,2
1,16,0,2,0,3,6,3,4,1,1,2
2,16,0,2,11,4,31,1,4,1,1,2
10,16,2,0,8,3,56,5,4,1,1,2
6,16,0,2,7,3,16,0,4,1,1,2
4,16,0,1,0,2,81,5,4,1,1,2
6,16,2,1,7,5,58,4,4,1,1,2
2,16,0,2,0,0,116,8,4,1,1,2
8,16,0,1,0,4,37,1,4,1,1,2
7,16,2,0,0,4,50,8,4,1,1,2
7,16,1,1,1,1,39,0,4,1,1,2
3,16,0,1,0,0,66,3,4,1,1,2
8,16,0,2,0,2,68,6,4,1,1,2
10,16,1,2,0,3,67,3,4,1,1,2
1,16,0,1,0,5,11,0,4,1,1,2
3,16,2,2,0,3,105,10,4,1,1,2
6,16,0,1,0,5,15,2,4,1,1,2
7,16,2,1,0,4,116,7,4,1,1,2
6,16,2,1,0,3,116,6,4,1,1,2
9,17,0,1,0,4,14,1,4,1,1,2
1,17,2,2,0,1,19,2,4,1,1,2
1,17,2,2,0,2,6,2,4,1,1,2
1,17,2,2,0,5,65,3,4,1,1,2
7,17,0,0,14,0,40,3,4,1,1,2
1,17,2,1,0,1,35,0,4,1,1,2
7,17,2,2,12,3,103,10,4,1,1,2
10,17,2,1,0,3,82,3,4,1,1,2
9,17,0,2,0,1,62,4,4,1,1,2
5,17,1,0,0,0,67,5,4,1,1,2
3,17,0,2,0,1,83,3,4,1,1,2
8,17,1,2,16,3,13,1,4,1,1,2
6,17,0,2,0,3,41,1,4,1,1,2
8,17,2,2,0,2,96,9,4,1,1,2
9,17,1,2,0,2,65,3,4,1,1,2
10,17,2,2,0,1,96,8,4,1,1,2
5,17,0,2,0,1,41,1,4,1,1,2
6,17,2,2,0,0,63,3,4,1,1,2
1,17,0,0,0,0,70,4,4,1,1,2
3,17,1,1,0,3,73,5,4,1,1,2
1,17,2,2,0,3,116,6,4,1,1,2
8,17,0,2,0,2,33,1,4,1,1,2
4,17,1,1,0,4,4,1,4,1,1,2
8,17,2,0,0,4,12,1,4,1,1,2
8,17,1,2,0,5,25,0,4,1,1,2
3,17,1,0,0,2,64,6,4,1,1,2
2,17,0,1,0,0,44,1,4,1,1,2
4,17,2,1,0,3,93,6,4,1,1,2
7,17,1,0,0,1,13,0,4,1,1,2
3,17,0,1,0,3,67,5,4,1,1,2
7,17,2,2,0,5,65,5,4,1,1,2
10,17,0,1,0,4,47,1,4,1,1,2
1,17,1,0,0,3,112,6,4,1,1,2
4,17,0,1,0,4,43,2,4,1,1,2
1,17,2,1,0,1,104,7,4,1,1,2
10,17,0,1,0,5,45,2,4,1,1,2
7,17,0,2,0,5,63,4,4,1,1,2
5,17,0,2,0,3,56,5,4,1,1,2
6,17,0,1,0,1,1,3,4,1,1,2
9,17,2,1,0,0,1,1,4,1,1,2
8,18,1,0,0,5,110,9,4,1,1,2
10,18,1,1,0,4,42,3,4,1,1,2
6,18,2,2,0,0,42,3,4,1,1,2
9,18,0,0,0,0,45,1,4,1,1,2
5,18,2,2,0,0,16,3,4,1,1,2
6,18,1,1,10,4,39,3,4,1,1,2
6,18,1,0,0,4,74,6,4,1,1,2
1,18,2,1,0,5,31,2,4,1,1,2
4,18,1,0,0,2,120,8,4,1,1,2
6,18,1,1,0,4,0,10,4,1,1,2
4,18,1,2,0,3,79,6,4,1,1,2
10,18,0,1,0,5,21,1,4,1,1,2
5,18,0,0,0,3,44,3,4,1,1,2
9,18,1,2,12,5,50,10,4,1,1,2
9,18,1,1,0,5,23,2,4,1,1,2
9,18,0,2,0,2,61,3,4,1,1,2
9,18,1,1,0,1,1,2,4,1,1,2
5,18,2,0,0,3,45,0,4,1,1,2
2,18,0,2,0,0,114,6,4,1,1,2
9,18,2,0,0,1,64,6,4,1,1,2
8,18,2,0,0,5,77,6,4,1,1,2
4,18,2,2,0,3,27,3,4,1,1,2
7,18,1,2,0,4,17,3,4,1,1,2
10,18,2,2,0,0,1,0,4,1,1,2
9,18,0,1,0,0,61,5,4,1,1,2
6,18,2,1,0,1,46,0,4,1,1,2
1,18,2,0,0,2,102,7,4,1,1,2
5,18,1,0,0,3,20,2,4,1,1,2
10,18,1,0,0,2,75,6,4,1,1,2
3,18,0,0,0,0,27,2,4,1,1,2
7,18,1,0,0,4,34,0,4,1,1,2
3,18,1,2,0,4,91,7,4,1,1,2
1,18,0,0,0,2,110,6,4,1,1,2
5,18,2,2,0,5,97,6,4,1,1,2
10,18,1,1,0,4,62,4,4,1,1,2
6,18,2,0,0,0,51,6,4,1,1,2
1,18,2,1,0,4,92,7,4,1,1,2
2,18,0,1,7,4,22,0,4,1,1,2
4,18,1,1,0,2,59,3,4,1,1,2
4,18,1,2,0,4,111,7,4,1,1,2
2,19,2,0,0,5,17,0,4,1,1,2
7,19,2,1,17,4,40,0,4,1,1,2
5,19,2,0,0,3,98,6,4,1,1,2
1,19,0,1,0,0,45,3,4,1,1,2
6,19,0,1,0,4,52,5,4,1,1,2
10,19,2,2,0,1,85,6,4,1,1,2
7,19,2,2,0,1,114,6,4,1,1,2
5,19,2,2,0,3,6,2,4,1,1,2
10,19,0,0,0,4,106,10,4,1,1,2
1,19,2,2,2,2,100,8,4,1,1,2
4,19,2,1,14,4,80,4,4,1,1,2
9,19,0,2,0,2,28,0,4,1,1,2
3,19,1,0,0,2,117,10,4,1,1,2
7,19,2,0,0,1,11,2,4,1,1,2
3,19,1,2,0,1,19,1,4,1,1,2
9,19,0,2,0,2,84,5,4,1,1,2
1,19,0,0,0,1,67,6,4,1,1,2
7,19,2,2,0,1,32,0,4,1,1,2
3,19,0,0,0,4,85,3,4,1,1,2
4,19,1,2,0,4,89,4,4,1,1,2
10,19,2,0,0,4,16,1,4,1,1,2
5,19,2,1,0,4,4,1,4,1,1,2
3,19,2,0,0,3,72,6,4,1,1,2
1,19,1,1,0,2,37,2,4,1,1,2
10,19,0,2,0,0,104,6,4,1,1,2
9,19,1,0,0,3,18,1,4,1,1,2
7,19,1,0,0,1,24,2,4,1,1,2
8,19,0,1,0,3,2,1,4,1,1,2
8,19,2,2,0,5,8,2,4,1,1,2
10,19,1,0,0,1,63,4,4,1,1,2
7,19,0,2,0,2,68,4,4,1,1,2
10,19,1,2,0,4,69,3,4,1,1,2
3,19,0,0,0,1,7,0,4,1,1,2
9,19,0,1,0,0,46,2,4,1,1,2
10,19,2,0,0,2,75,6,4,1,1,2
8,19,1,1,0,3,29,2,4,1,1,2
6,19,2,2,0,1,62,4,4,1,1,2
3,19,2,0,0,5,77,5,4,1,1,2
3,19,1,1,12,3,106,6,4,1,1,2
10,19,2,0,0,1,70,6,4,1,1,2
3,20,1,1,0,0,53,5,4,1,8,0
3,20,0,0,8,2,19,2,4,1,8,0
6,20,2,1,0,3,42,0,4,1,8,0
6,20,1,1,1,0,43,1,4,1,8,0
9,20,1,2,0,5,78,4,4,1,8,0
5,20,0,0,0,3,115,10,4,1,8,0
3,20,2,2,0,4,83,3,4,1,8,0
2,20,2,1,0,3,3,2,4,1,8,0
6,20,1,1,0,3,48,2,4,1,8,0
1,20,2,1,0,4,16,2,4,1,8,0
7,20,1,2,0,1,89,3,4,1,8,0
10,20,2,0,0,2,15,1,4,1,8,0
7,20,2,2,0,2,62,3,4,1,8,0
4,20,2,0,0,1,107,8,4,1,8,0
9,20,1,0,15,0,47,2,4,1,8,0
9,20,0,1,0,3,70,5,4,1,8,0
9,20,0,1,0,5,8,1,4,1,8,0
2,20,2,1,0,0,21,1,4,1,8,0
9,20,0,2,0,0,112,9,4,1,8,0
8,20,1,2,5,4,3,2,4,1,8,0
1,20,2,2,0,3,64,4,4,1,8,0
1,20,1,0,0,5,21,3,4,1,8,0
1,20,1,1,0,5,42,1,4,1,8,0
7,20,0,2,0,4,75,4,4,1,8,0
3,20,2,0,0,2,40,3,4,1,8,0
4,20,0,1,0,0,92,6,4,1,8,0
9,20,0,0,0,2,25,1,4,1,8,0
4,20,2,2,1,1,12,1,4,1,8,0
7,20,2,1,0,5,61,3,4,1,8,0
4,20,0,2,0,4,119,8,4,1,8,0
3,20,2,0,17,5,119,10,4,1,8,0
9,20,2,2,0,4,48,3,4,1,8,0
9,20,1,0,0,4,11,3,4,1,8,0
9,20,2,2,0,4,85,3,4,1,8,0
10,20,0,0,0,5,5,3,4,1,8,0
5,20,0,2,0,3,64,3,4,1,8,0
1,20,0,2,0,0,99,7,4,1,8,0
9,20,0,0,0,3,80,5,4,1,8,0
5,20,0,0,0,0,111,8,4,1,8,0
9,20,1,1,0,5,5,2,4,1,8,0
4,21,0,2,1,5,92,7,4,1,8,2
8,21,2,1,1,1,54,3,4,1,8,2
10,21,0,0,9,4,82,5,4,1,8,2
4,21,1,0,0,4,45,2,4,1,8,2
8,21,1,1,0,3,73,5,4,1,8,2
7,21,2,1,0,2,50,9,4,1,8,2
8,21,2,2,0,2,54,4,4,1,8,2
6,21,1,0,0,0,36,0,4,1,8,2
10,21,1,1,0,3,15,1,4,1,8,2
1,21,0,0,0,5,63,3,4,1,8,2
10,21,1,1,17,5,48,1,4,1,8,2
8,21,0,2,15,3,18,1,4,1,8,2
8,21,1,2,0,4,93,6,4,1,8,2
4,21,0,1,16,2,58,4,4,1,8,2
3,21,2,0,0,1,10,2,4,1,8,2
8,21,0,0,0,4,108,9,4,1,8,2
6,21,2,1,7,4,1,1,4,1,8,2
4,21,0,2,0,5,64,4,4,1,8,2
3,21,1,2,12,3,83,4,4,1,8,2
9,21,1,2,0,3,115,6,4,1,8,2
8,21,1,2,0,5,37,2,4,1,8,2
6,21,2,0,0,0,106,8,4,1,8,2
2,21,1,0,0,0,9,0,4,1,8,2
9,21,2,0,11,0,74,4,4,1,8,2
6,21,1,0,0,4,39,1,4,1,8,2
2,21,1,2,0,0,25,2,4,1,8,2
7,21,1,2,0,5,70,4,4,1,8,2
1,21,0,2,0,5,36,3,4,1,8,2
1,21,2,2,0,0,100,6,4,1,8,2
8,21,1,0,0,3,44,1,4,1,8,2
9,21,0,1,0,1,58,6,4,1,8,2
3,21,2,2,7,0,87,4,4,1,8,2
7,21,0,2,0,4,59,5,4,1,8,2
3,21,1,1,0,1,94,9,4,1,8,2
7,21,1,0,0,5,56,6,4,1,8,2
2,21,0,1,0,5,109,8,4,1,8,2
6,21,2,2,0,5,12,3,4,1,8,2
8,21,1,0,12,0,34,0,4,1,8,2
4,21,2,0,0,5,44,0,4,1,8,2
1,21,2,2,0,2,97,6,4,1,8,2
8,22,2,2,0,2,35,3,4,1,8,0
2,22,1,0,0,0,89,5,4,1,8,0
3,22,2,0,10,2,117,8,4,1,8,0
1,22,1,2,0,1,7,3,4,1,8,0
3,22,0,1,0,0,0,7,4,1,8,0
10,22,1,2,0,3,86,3,4,1,8,0
7,22,2,2,16,5,75,3,4,1,8,0
9,22,0,2,0,4,50,9,4,1,8,0
1,22,1,1,0,4,1,0,4,1,8,0
10,22,0,1,8,0,113,9,4,1,8,0
10,22,2,0,0,0,57,5,4,1,8,0
1,22,2,1,1,4,45,0,4,1,8,0
8,22,1,0,0,1,66,6,4,1,8,0
1,22,1,0,0,4,63,3,4,1,8,0
5,22,1,2,0,4,109,10,4,1,8,0
4,22,2,0,0,0,60,3,4,1,8,0
10,22,1,2,0,1,45,2,4,1,8,0
5,22,2,2,0,0,69,5,4,1,8,0
4,22,0,0,16,2,27,1,4,1,8,0
7,22,2,0,0,1,47,1,4,1,8,0
7,22,1,2,0,5,108,9,4,1,8,0
3,22,1,1,0,3,22,2,4,1,8,0
5,22,2,1,0,3,14,3,4,1,8,0
4,22,2,1,0,0,30,0,4,1,8,0
2,22,2,1,0,5,11,1,4,1,8,0
9,22,1,0,0,4,44,2,4,1,8,0
5,22,0,2,0,4,89,4,4,1,8,0
5,22,0,0,0,3,57,6,4,1,8,0
6,22,2,2,0,1,7,3,4,1,8,0
5,22,1,1,0,5,70,3,4,1,8,0
3,22,1,0,0,2,13,0,4,1,8,0
10,22,0,2,0,1,12,3,4,1,8,0
8,22,1,0,0,3,20,0,4,1,8,0
10,22,2,1,3,0,85,5,4,1,8,0
5,22,0,0,0,0,17,2,4,1,8,0
2,22,2,2,0,5,12,2,4,1,8,0
6,22,0,1,0,0,77,3,4,1,8,0
7,22,0,0,0,0,104,7,4,1,8,0
1,22,0,2,0,2,45,0,4,1,8,0
2,22,2,2,12,0,23,3,4,1,8,0
4,23,1,2,0,4,86,3,4,1,8,2
1,23,2,1,0,4,76,3,4,1,8,2
9,23,2,0,0,0,25,1,4,1,8,2
5,23,2,2,0,3,40,3,4,1,8,2
9,23,1,0,0,0,54,3,4,1,8,2
1,23,1,1,0,5,71,4,4,1,8,2
4,23,0,2,0,5,3,1,4,1,8,2
7,23,1,1,0,1,20,2,4,1,8,2
10,23,2,0,0,5,20,1,4,1,8,2
9,23,2,2,0,2,5,3,4,1,8,2
4,23,0,0,0,1,45,2,4,1,8,2
7,23,2,2,0,3,70,3,4,1,8,2
10,23,0,2,0,3,2,1,4,1,8,2
2,23,0,1,9,4,37,1,4,1,8,2
3,23,0,1,0,1,39,0,4,1,8,2
3,23,0,1,6,1,45,0,4,1,8,2
6,23,1,0,0,1,36,2,4,1,8,2
10,23,1,2,0,4,74,6,4,1,8,2
5,23,2,2,0,4,106,9,4,1,8,2
5,23,1,0,17,4,112,8,4,1,8,2
3,23,2,0,0,5,20,2,4,1,8,2
8,23,0,1,0,5,99,8,4,1,8,2
7,23,2,1,5,0,101,7,4,1,8,2
6,23,0,1,5,1,3,0,4,1,8,2
4,23,1,0,0,1,119,7,4,1,8,2
2,23,0,1,0,2,62,6,4,1,8,2
8,23,2,1,0,1,104,10,4,1,8,2
5,23,0,0,11,2,98,6,4,1,8,2
3,23,1,1,0,4,89,4,4,1,8,2
8,23,1,2,0,2,7,3,4,1,8,2
1,23,0,1,0,3,10,0,4,1,8,2
8,23,0,1,15,5,78,5,4,1,8,2
1,23,0,1,0,0,69,6,4,1,8,2
3,23,0,0,0,2,106,9,4,1,8,2
2,23,1,0,0,4,87,4,4,1,8,2
9,23,0,0,0,0,65,4,4,1,8,2
6,23,1,2,9,3,96,9,4,1,8,2
8,23,1,0,0,2,39,1,4,1,8,2
3,23,2,2,0,1,59,4,4,1,8,2
10,23,1,1,0,4,85,6,4,1,8,2
9,24,0,1,12,0,100,7,4,1,8,2
9,24,1,1,0,2,23,0,4,1,8,2
10,24,0,1,0,3,52,4,4,1,8,2
4,24,2,2,0,0,76,3,4,1,8,2
6,24,1,1,0,4,107,6,4,1,8,2
9,24,2,2,0,2,119,8,4,1,8,2
7,24,0,0,0,1,65,4,4,1,8,2
10,24,1,1,0,4,58,3,4,1,8,2
5,24,1,0,0,2,28,1,4,1,8,2
8,24,1,0,0,2,96,9,4,1,8,2
1,24,0,1,14,2,25,0,4,1,8,2
10,24,0,0,0,2,101,10,4,1,8,2
2,24,2,2,16,5,21,0,4,1,8,2
1,24,0,1,1,4,11,2,4,1,8,2
7,24,0,0,0,0,45,3,4,1,8,2
3,24,0,1,0,4,83,6,4,1,8,2
2,24,1,0,0,0,82,5,4,1,8,2
9,24,0,0,0,5,115,7,4,1,8,2
10,24,2,1,15,3,75,4,4,1,8,2
9,24,2,1,0,1,38,2,4,1,8,2
9,24,1,2,0,1,96,6,4,1,8,2
10,24,1,1,3,3,16,1,4,1,8,2
5,24,2,0,0,5,7,2,4,1,8,2
10,24,2,2,0,0,101,9,4,1,8,2
10,24,1,1,0,0,85,3,4,1,8,2
4,24,0,1,0,3,115,6,4,1,8,2
7,24,1,0,0,1,21,2,4,1,8,2
5,24,1,1,0,3,47,3,4,1,8,2
10,24,0,0,0,4,54,5,4,1,8,2
4,24,1,1,6,0,89,5,4,1,8,2
7,24,2,1,0,1,46,0,4,1,8,2
3,24,2,2,5,5,74,5,4,1,8,2
3,24,2,2,0,4,71,6,4,1,8,2
7,24,1,2,0,3,67,4,4,1,8,2
1,24,0,2,0,0,32,1,4,1,8,2
6,24,1,0,0,2,104,8,4,1,8,2
6,24,1,2,0,4,105,7,4,1,8,2
2,24,1,1,0,1,52,3,4,1,8,2
9,24,2,1,0,5,76,6,4,1,8,2
6,24,0,0,2,4,3,3,4,1,8,2
5,25,0,0,0,2,31,1,4,1,8,2
1,25,1,0,0,5,120,9,4,1,8,2
1,25,1,2,0,4,75,5,4,1,8,2
3,25,0,2,6,3,33,2,4,1,8,2
9,25,0,2,0,4,101,9,4,1,8,2
5,25,0,0,0,3,7,3,4,1,8,2
9,25,0,0,0,1,37,0,4,1,8,2
2,25,0,0,0,0,31,0,4,1,8,2
3,25,2,0,0,1,99,6,4,1,8,2
7,25,1,2,0,5,78,5,4,1,8,2
6,25,0,1,0,1,68,3,4,1,8,2
5,25,0,2,0,0,48,0,4,1,8,2
6,25,0,0,0,1,25,0,4,1,8,2
3,25,2,1,0,0,17,2,4,1,8,2
3,25,2,0,0,5,10,2,4,1,8,2
4,25,0,2,0,4,96,8,4,1,8,2
7,25,1,2,0,4,115,7,4,1,8,2
1,25,1,0,0,5,30,0,4,1,8,2
10,25,2,0,0,5,113,9,4,1,8,2
6,25,1,1,0,2,119,10,4,1,8,2
3,25,2,2,0,4,5,2,4,1,8,2
1,25,1,1,0,3,85,3,4,1,8,2
10,25,2,1,0,2,118,9,4,1,8,2
5,25,1,0,9,2,81,5,4,1,8,2
4,25,1,2,0,2,50,9,4,1,8,2
5,25,1,2,0,2,110,7,4,1,8,2
2,25,1,2,0,3,28,1,4,1,8,2
1,25,2,2,0,4,94,7,4,1,8,2
5,25,1,1,7,2,29,0,4,1,8,2
1,25,0,1,0,1,85,6,4,1,8,2
5,25,2,1,0,0,25,0,4,1,8,2
9,25,0,0,0,2,84,4,4,1,8,2
7,25,0,2,0,4,64,4,4,1,8,2
4,25,2,0,0,5,74,3,4,1,8,2
4,25,2,0,7,0,4,1,4,1,8,2
10,25,1,0,0,1,25,2,4,1,8,2
1,25,1,1,14,3,73,4,4,1,8,2
2,25,2,0,0,5,14,3,4,1,8,2
3,25,0,0,0,3,47,3,4,1,8,2
8,25,0,0,0,0,5,2,4,1,8,2
1,26,2,0,0,4,78,5,4,1,8,2
6,26,1,1,0,2,112,6,4,1,8,2
3,26,2,2,0,3,65,5,4,1,8,2
7,26,0,2,11,4,17,3,4,1,8,2
7,26,1,2,0,2,47,0,4,1,8,2
3,26,1,1,0,2,98,7,4,1,8,2
8,26,1,0,0,2,44,1,4,1,8,2
9,26,1,1,0,0,77,3,4,1,8,2
4,26,2,0,0,1,111,7,4,1,8,2
10,26,0,2,0,1,11,1,4,1,8,2
1,26,0,2,0,0,71,3,4,1,8,2
2,26,0,2,0,4,11,2,4,1,8,2
7,26,2,2,0,3,60,4,4,1,8,2
8,26,2,1,10,2,23,2,4,1,8,2
7,26,2,2,0,4,16,2,4,1,8,2
2,26,0,2,0,4,112,7,4,1,8,2
10,26,2,1,5,0,42,2,4,1,8,2
5,26,0,1,10,3,50,6,4,1,8,2
2,26,0,0,0,4,0,10,4,1,8,2
5,26,0,2,0,3,32,0,4,1,8,2
1,26,2,2,0,4,5,2,4,1,8,2
8,26,1,1,0,2,28,0,4,1,8,2
3,26,1,2,0,5,94,10,4,1,8,2
6,26,1,2,0,0,66,3,4,1,8,2
3,26,2,2,0,2,20,1,4,1,8,2
7,26,1,0,2,5,88,6,4,1,8,2
6,26,0,2,6,5,1,3,4,1,8,2
6,26,0,0,0,1,63,5,4,1,8,2
1,26,1,0,0,5,74,5,4,1,8,2
4,26,2,1,0,1,69,6,4,1,8,2
4,26,2,2,0,4,12,0,4,1,8,2
5,26,2,1,0,5,71,3,4,1,8,2
9,26,0,1,0,5,104,9,4,1,8,2
7,26,1,1,0,3,7,1,4,1,8,2
7,26,2,0,0,1,54,3,4,1,8,2
10,26,0,2,0,1,117,6,4,1,8,2
7,26,1,2,7,5,66,6,4,1,8,2
5,26,2,0,0,5,118,8,4,1,8,2
9,26,2,2,0,2,61,3,4,1,8,2
10,26,2,1,0,0,81,6,4,1,8,2
3,27,2,0,0,0,48,2,4,1,8,2
3,27,1,1,0,4,45,3,4,1,8,2
9,27,0,2,0,4,6,0,4,1,8,2
10,27,0,0,0,2,36,3,4,1,8,2
2,27,1,2,0,3,52,6,4,1,8,2
5,27,2,1,0,3,16,0,4,1,8,2
5,27,2,1,0,5,30,1,4,1,8,2
4,27,0,2,0,0,99,8,4,1,8,2
5,27,1,2,0,2,5,1,4,1,8,2
5,27,1,1,0,0,51,3,4,1,8,2
4,27,1,1,0,1,38,2,4,1,8,2
2,27,1,0,10,2,58,3,4,1,8,2
5,27,1,0,0,1,114,9,4,1,8,2
9,27,2,0,0,2,70,6,4,1,8,2
5,27,0,2,7,1,42,2,4,1,8,2
5,27,2,2,0,1,67,3,4,1,8,2
10,27,0,0,0,4,86,4,4,1,8,2
3,27,1,0,0,0,40,3,4,1,8,2
1,27,0,1,0,1,120,10,4,1,8,2
1,27,2,1,0,1,5,3,4,1,8,2
10,27,0,1,0,0,0,6,4,1,8,2
2,27,1,0,14,1,27,0,4,1,8,2
5,27,0,2,8,5,64,6,4,1,8,2
3,27,1,1,0,5,33,1,4,1,8,2
4,27,0,2,0,2,42,2,4,1,8,2
5,27,0,1,0,2,20,0,4,1,8,2
9,27,0,0,0,3,100,8,4,1,8,2
6,27,2,2,0,4,74,5,4,1,8,2
9,27,1,1,0,1,107,6,4,1,8,2
6,27,0,0,0,4,26,2,4,1,8,2
2,27,2,2,14,2,8,0,4,1,8,2
1,27,0,2,0,3,3,3,4,1,8,2
6,27,2,0,0,2,111,6,4,1,8,2
4,27,0,0,1,5,101,7,4,1,8,2
5,27,2,2,0,2,118,6,4,1,8,2
5,27,2,0,0,5,104,10,4,1,8,2
1,27,0,2,0,2,90,8,4,1,8,2
1,27,2,0,0,2,97,10,4,1,8,2
9,27,1,1,0,0,45,1,4,1,8,2
6,27,2,0,0,4,119,6,4,1,8,2
6,28,2,0,0,3,21,2,4,1,8,2
10,28,1,2,0,4,23,3,4,1,8,2
6,28,2,2,0,0,71,4,4,1,8,2
10,28,1,2,0,4,22,3,4,1,8,2
9,28,2,1,0,2,14,1,4,1,8,2
3,28,0,1,0,5,103,10,4,1,8,2
1,28,2,2,0,5,99,6,4,1,8,2
7,28,2,1,0,0,92,8,4,1,8,2
1,28,2,1,0,3,76,4,4,1,8,2
10,28,2,0,14,4,8,0,4,1,8,2
10,28,2,1,0,5,10,2,4,1,8,2
5,28,0,2,0,0,108,9,4,1,8,2
4,28,2,2,17,2,63,3,4,1,8,2
6,28,0,1,0,5,48,1,4,1,8,2
5,28,2,2,0,3,116,7,4,1,8,2
2,28,1,2,0,4,118,9,4,1,8,2
1,28,2,0,0,5,14,2,4,1,8,2
3,28,0,1,0,0,92,8,4,1,8,2
6,28,0,0,0,0,60,3,4,1,8,2
1,28,2,2,0,5,12,0,4,1,8,2
1,28,0,1,0,0,53,3,4,1,8,2
10,28,1,0,0,0,51,5,4,1,8,2
3,28,0,0,0,1,0,7,4,1,8,2
7,28,0,2,0,0,71,5,4,1,8,2
4,28,0,2,0,2,114,10,4,1,8,2
4,28,2,1,0,4,87,3,4,1,8,2
8,28,2,1,0,4,2,0,4,1,8,2
9,28,0,0,0,3,12,0,4,1,8,2
9,28,2,1,0,2,9,2,4,1,8,2
4,28,1,1,0,2,46,1,4,1,8,2
7,28,0,0,0,5,94,8,4,1,8,2
3,28,2,1,15,3,97,6,4,1,8,2
7,28,1,2,8,2,71,3,4,1,8,2
9,28,2,2,0,1,19,1,4,1,8,2
5,28,2,0,0,3,50,7,4,1,8,2
4,28,0,1,11,5,68,6,4,1,8,2
8,28,2,1,0,1,79,5,4,1,8,2
10,28,1,1,0,5,29,0,4,1,8,2
1,28,1,0,0,1,119,9,4,1,8,2
